Patient ID: 24, Timestamp: 1715539487337, Label: ECG, Data: -0.33911375414957834
Patient ID: 46, Timestamp: 1715539492281, Label: ECG, Data: 0.490359641270412
Patient ID: 16, Timestamp: 1715539492282, Label: ECG, Data: 0.5134737312659823
Patient ID: 9, Timestamp: 1715539492281, Label: ECG, Data: -0.3241156128631801
Patient ID: 2, Timestamp: 1715539492282, Label: ECG, Data: 0.047336846217338996
Patient ID: 43, Timestamp: 1715539492281, Label: ECG, Data: 0.30646213860552274
Patient ID: 36, Timestamp: 1715539492285, Label: ECG, Data: 0.4122253353479413
Patient ID: 45, Timestamp: 1715539492281, Label: ECG, Data: -0.26911562777216136
Patient ID: 27, Timestamp: 1715539492281, Label: ECG, Data: 0.30693038043937515
Patient ID: 48, Timestamp: 1715539492286, Label: ECG, Data: 0.2787610911109475
Patient ID: 7, Timestamp: 1715539492286, Label: ECG, Data: 0.23753853848585188
Patient ID: 37, Timestamp: 1715539492297, Label: ECG, Data: 0.3069104480795645
Patient ID: 41, Timestamp: 1715539492297, Label: ECG, Data: 0.7618322772656231
Patient ID: 33, Timestamp: 1715539492297, Label: ECG, Data: 0.5218177893694437
Patient ID: 13, Timestamp: 1715539492297, Label: ECG, Data: 0.4223245745113605
Patient ID: 42, Timestamp: 1715539492299, Label: ECG, Data: 0.008072318981438696
Patient ID: 30, Timestamp: 1715539492297, Label: ECG, Data: 0.11055884762047907
Patient ID: 4, Timestamp: 1715539492302, Label: ECG, Data: -0.2231869101721337
Patient ID: 49, Timestamp: 1715539492300, Label: ECG, Data: -0.5438174224778188
Patient ID: 15, Timestamp: 1715539492304, Label: ECG, Data: 0.5756477839356623
Patient ID: 35, Timestamp: 1715539492306, Label: ECG, Data: 0.2097313320877565
Patient ID: 31, Timestamp: 1715539492312, Label: ECG, Data: -0.3482486364117649
Patient ID: 8, Timestamp: 1715539492314, Label: ECG, Data: 0.7683770565491856
Patient ID: 14, Timestamp: 1715539492316, Label: ECG, Data: 0.5531318702945472
Patient ID: 5, Timestamp: 1715539492328, Label: ECG, Data: 0.20758294209351463
Patient ID: 18, Timestamp: 1715539492327, Label: ECG, Data: 0.4333070336301022
Patient ID: 44, Timestamp: 1715539492331, Label: ECG, Data: -0.26851278072417895
Patient ID: 47, Timestamp: 1715539492331, Label: ECG, Data: -0.1643738883690099
Patient ID: 25, Timestamp: 1715539492332, Label: ECG, Data: -0.5766228064219041
Patient ID: 26, Timestamp: 1715539492333, Label: ECG, Data: -0.4053617970406622
Patient ID: 24, Timestamp: 1715539492343, Label: ECG, Data: -0.20104605121257493
Patient ID: 40, Timestamp: 1715539492343, Label: ECG, Data: 0.5320204912566658
Patient ID: 11, Timestamp: 1715539492343, Label: ECG, Data: -0.40985210219137036
Patient ID: 10, Timestamp: 1715539492345, Label: ECG, Data: -0.21338692402192352
Patient ID: 6, Timestamp: 1715539492345, Label: ECG, Data: -0.3246780184631791
Patient ID: 34, Timestamp: 1715539492345, Label: ECG, Data: -0.5769841689366776
Patient ID: 20, Timestamp: 1715539492347, Label: ECG, Data: 0.7912297209043259
Patient ID: 38, Timestamp: 1715539492347, Label: ECG, Data: -0.19087091485611288
Patient ID: 32, Timestamp: 1715539492347, Label: ECG, Data: 0.7616510816154255
Patient ID: 39, Timestamp: 1715539492349, Label: ECG, Data: -0.04700437691624525
Patient ID: 19, Timestamp: 1715539492349, Label: ECG, Data: 0.003913246248957086
Patient ID: 3, Timestamp: 1715539492349, Label: ECG, Data: 0.01441467637769082
Patient ID: 22, Timestamp: 1715539492350, Label: ECG, Data: -0.2538724532457798
Patient ID: 23, Timestamp: 1715539492351, Label: ECG, Data: -0.5551932219998329
Patient ID: 29, Timestamp: 1715539492351, Label: ECG, Data: 0.0970376496962773
Patient ID: 1, Timestamp: 1715539493277, Label: ECG, Data: 0.022548097393648412
Patient ID: 28, Timestamp: 1715539493277, Label: ECG, Data: 0.5014323074414818
Patient ID: 46, Timestamp: 1715539493277, Label: ECG, Data: -0.2258433851993739
Patient ID: 17, Timestamp: 1715539493277, Label: ECG, Data: 0.4578680601099371
Patient ID: 45, Timestamp: 1715539493277, Label: ECG, Data: 0.5121882344956458
Patient ID: 43, Timestamp: 1715539493277, Label: ECG, Data: 0.2816955257252261
Patient ID: 2, Timestamp: 1715539493280, Label: ECG, Data: 0.16385611998025795
Patient ID: 12, Timestamp: 1715539493277, Label: ECG, Data: 0.34291191760396367
Patient ID: 27, Timestamp: 1715539493277, Label: ECG, Data: -0.0851185008713615
Patient ID: 16, Timestamp: 1715539493281, Label: ECG, Data: -0.1958073347351745
Patient ID: 9, Timestamp: 1715539493277, Label: ECG, Data: 0.608086167082038
Patient ID: 21, Timestamp: 1715539493277, Label: ECG, Data: 0.07426921778296816
Patient ID: 50, Timestamp: 1715539493277, Label: ECG, Data: 0.27600868530056694
Patient ID: 36, Timestamp: 1715539493283, Label: ECG, Data: -0.4978323631789803
Patient ID: 7, Timestamp: 1715539493285, Label: ECG, Data: -0.5748773146026349
Patient ID: 48, Timestamp: 1715539493285, Label: ECG, Data: 0.540196216437742
Patient ID: 13, Timestamp: 1715539493293, Label: ECG, Data: 0.40258068519598295
Patient ID: 33, Timestamp: 1715539493293, Label: ECG, Data: -0.10944469666856325
Patient ID: 37, Timestamp: 1715539493295, Label: ECG, Data: -0.3032516215242639
Patient ID: 41, Timestamp: 1715539493296, Label: ECG, Data: 0.42171307233569694
Patient ID: 31, Timestamp: 1715539493309, Label: ECG, Data: 0.2148852207810817
Patient ID: 35, Timestamp: 1715539493309, Label: ECG, Data: -0.41593945387441134
Patient ID: 15, Timestamp: 1715539493309, Label: ECG, Data: 0.749997141582141
Patient ID: 4, Timestamp: 1715539493309, Label: ECG, Data: 0.4515350836822493
Patient ID: 30, Timestamp: 1715539493308, Label: ECG, Data: 0.23776078698839753
Patient ID: 49, Timestamp: 1715539493308, Label: ECG, Data: -0.5553510273747432
Patient ID: 42, Timestamp: 1715539493308, Label: ECG, Data: 0.24715690621074332
Patient ID: 8, Timestamp: 1715539493313, Label: ECG, Data: 0.17797607728855233
Patient ID: 14, Timestamp: 1715539493323, Label: ECG, Data: 0.2949110958952857
Patient ID: 44, Timestamp: 1715539493338, Label: ECG, Data: 0.7509359740675656
Patient ID: 5, Timestamp: 1715539493338, Label: ECG, Data: -0.24121645141711587
Patient ID: 47, Timestamp: 1715539493338, Label: ECG, Data: -0.4199547987977265
Patient ID: 26, Timestamp: 1715539493338, Label: ECG, Data: 0.19636607665452596
Patient ID: 25, Timestamp: 1715539493338, Label: ECG, Data: 0.27092108937825304
Patient ID: 24, Timestamp: 1715539493338, Label: ECG, Data: -0.6182370013555681
Patient ID: 11, Timestamp: 1715539493341, Label: ECG, Data: 0.2689828539575119
Patient ID: 18, Timestamp: 1715539493338, Label: ECG, Data: 0.0029849764466963954
Patient ID: 40, Timestamp: 1715539493344, Label: ECG, Data: 0.5351572494106935
Patient ID: 10, Timestamp: 1715539493354, Label: ECG, Data: -0.2510159869164355
Patient ID: 34, Timestamp: 1715539493354, Label: ECG, Data: 0.006690699995870637
Patient ID: 38, Timestamp: 1715539493354, Label: ECG, Data: -0.38447111253464444
Patient ID: 6, Timestamp: 1715539493354, Label: ECG, Data: -0.29560281904983404
Patient ID: 22, Timestamp: 1715539493354, Label: ECG, Data: 0.4165419985428656
Patient ID: 39, Timestamp: 1715539493354, Label: ECG, Data: 0.048720004477049175
Patient ID: 20, Timestamp: 1715539493354, Label: ECG, Data: -1.8164815224121396E-4
Patient ID: 3, Timestamp: 1715539493354, Label: ECG, Data: -0.2216871270991268
Patient ID: 29, Timestamp: 1715539493355, Label: ECG, Data: 0.14848217196483035
Patient ID: 23, Timestamp: 1715539493355, Label: ECG, Data: 0.7573128854662915
Patient ID: 32, Timestamp: 1715539493354, Label: ECG, Data: -0.27356977332244153
Patient ID: 19, Timestamp: 1715539493354, Label: ECG, Data: 0.007038124040723376
